Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
Ciclopirox,Ciclopirox,Glenmark Pharma,2448939.57,1464166.82,24568.0,12547.0,1.6725823428,99.680054135,195.18128397,0.0,2209537.7,1445906.24,23123.0,12273.0,1.5281334563,95.555840505,180.03240447,0.0,2542045.4,1848971.11,29999.0,15685.0,1.3748432229,84.737671256,162.06856232,0.0,1793763.11,1457798.0,22920.0,12353.0,1.2304606742,78.261915794,145.20870315,0.0,1477205.48,1266527.0,22919,12199.0,1.1663434573,64.453312972,121.092342,0,-0.052108302,-0.086181939
Ciclopirox,Ciclopirox,Fougera/Sandoz,173992.74,115461.0,2020.0,961.0,1.5913710705,86.135019802,181.05383975,0.0,137800.42,97995.0,1846.0,894.0,1.4618927271,74.648114843,154.13917226,0.0,96256.5,89956.0,1656.0,823.0,1.1171136368,58.125905797,116.95808019,0.0,40993.5,37030.0,698.0,393.0,1.1593569526,58.729942693,104.30916031,0.0,27321.2,26505.0,515,264.0,1.090313444,53.050873786,103.48939394,0,-0.059553279,-0.090202001
Ciclopirox,Ciclopirox,Alvogen Inc,558775.05,301181.0,4147.0,2139.0,1.8552798815,134.74199421,261.23190743,0.0,1331589.45,832322.0,12275.0,6416.0,1.5998489166,108.47979226,207.54199657,0.0,151904.75,127431.0,2035.0,1177.0,1.192054916,74.646068796,129.06096007,0.0,23301.89,18475.0,333.0,202.0,1.2612660352,69.975645646,115.35589109,0.0,4572.87,3510.0,64,39.0,1.3028119658,71.45109375,117.25307692,1,0.0329398632,-0.084584892
Ciclopirox,Ciclopirox,Cosette Pharmac,3784134.98,799275.477,114256.0,70047.0,4.7344565033,33.119792221,54.022798692,0.0,3235807.45,677001.763,97153.0,60891.0,4.7796145104,33.306305003,53.140980605,0.0,2567192.88,620410.917,88321.0,53008.0,4.1378912099,29.066619264,48.430291277,0.0,2502441.41,592756.48,84252.0,50409.0,4.2217023254,29.701863576,49.642750501,0.0,3414745.47,769562.458,109904,70499.0,4.4372557867,31.070256497,48.436793004,0,0.0510584226,-0.016077066
Ciclopirox,Ciclopirox,Actavis/Teva,2936087.06,4062353.068,30903.0,16374.0,0.722755263,95.009774456,179.31397704,0.0,2298574.35,3540037.0,26716.0,14018.0,0.6493080016,86.037368992,163.97305964,0.0,1814410.87,3036325.942,23145.0,12638.0,0.5975678846,78.393211061,143.5678802,0.0,1322656.15,2242041.2,16858.0,8976.0,0.5899339183,78.458663543,147.35474042,0.0,821281.56,1452675.0,10815,6471.0,0.5653580877,75.939117892,126.91725545,0,-0.041658616,-0.059555683
Ciclopirox,Ciclopirox,Acella Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,366652.99,79065.0,11476.0,8015.0,4.637361538,31.949546009,45.745850281,0.0,2365821.88,471435.249,65602,42097.0,5.018338966,36.063258437,56.199298762,0,0.0821539198,0.0821539198
Ciclopirox,Ciclopirox Olamine,Taro Pharm USA,3781189.97,6308769.244,101118.0,52358.0,0.5995521556,37.393836607,72.217998587,0.0,4868221.29,8144522.985,126286.0,64825.0,0.5979370452,38.549176393,75.097898804,0.0,4038217.88,7475643.03,116932.0,60419.0,0.5403069167,34.534754216,66.836887072,0.0,3303775.47,7090649.5,106913.0,53880.0,0.4661415656,30.901531806,61.317287862,0.0,3180191.99,7004923.55,106176,56413.0,0.4542559865,29.952079472,56.373388935,0,-0.025497789,-0.067028403
Ciclopirox,Ciclopirox Olamine,Perrigo/Padagis,5878553.87,7349373.981,123010.0,63129.0,0.8095794211,47.789235591,93.119705207,0.0,6695713.82,8455141.69,140794.0,76548.0,0.8080325309,47.556812222,87.470787218,0.0,6312360.6,9507206.879,133290.0,73757.0,0.6469373305,47.358095881,85.583207018,0.0,4892282.81,6972406.9,119283.0,63766.0,0.6897642976,41.01408256,76.72243531,0.0,4371693.44,6796492.9,125355,68016.0,0.6459948453,34.874503929,64.274486003,0,-0.063455665,-0.054868151
Ciclopirox,Ciclopirox Olamine,Leading Pharma,,,,,,,,,,,,,,,,,173049.8,142596.6,2203.0,1698.0,1.2135618942,78.551883795,101.9138987,0.0,468777.67,384779.0,6976.0,4431.0,1.2183036756,67.198633888,105.79500564,0.0,455433.77,391489.8,7661,5202.0,1.1633349579,59.448344864,87.549744329,0,-0.045119061,-0.020912685
Ciclopirox,Ciclopirox Olamine,Glenmark Pharma,2408559.47,3830344.242,61304.0,35527.0,0.6288101846,39.288781646,67.7951831,0.0,1761690.73,2668966.75,43024.0,25495.0,0.6600646973,40.94669789,69.099459894,0.0,2310243.76,4103112.6,62251.0,34017.0,0.5630466393,37.111753385,67.914388688,0.0,2466711.62,4864889.3,74116.0,37362.0,0.5070437307,33.281769389,66.021937262,0.0,3267809.94,7283886.457,111641,57879.0,0.4486354859,29.270697504,56.459336547,0,-0.115193703,-0.080940743
Ciclopirox,Ciclopirox Olamine,Fougera,37337.3,35658.0,751.0,411.0,1.0464270295,49.71677763,90.845012165,0.0,31261.44,28305.6,542.0,287.0,1.1044259793,57.677933579,108.92487805,0.0,19344.8,18375.0,302.0,181.0,1.0527782313,64.055629139,106.87734807,0.0,10581.17,9832.1,230.0,129.0,1.0761861657,46.005086957,82.024573643,0.0,12548.23,11975.93,325,134.0,1.0477875205,38.609938462,93.643507463,0,-0.026388227,0.0003248741
Ciclopirox,Ciclopirox Olamine,Cosette Pharmac,1410155.05,2534130.58,42262.0,25648.0,0.5564650303,33.366973877,54.981092093,0.0,1490107.72,2431921.4,41879.0,26526.0,0.6127285693,35.581263163,56.175364548,0.0,1882931.51,3043890.5,51525.0,31054.0,0.6185937076,36.544037069,60.634105429,0.0,1761104.39,3093465.0,53583.0,31656.0,0.5692983079,32.866849374,55.632562231,0.0,1565611.93,3209778.0,53554,32651.0,0.4877633064,29.234266908,47.949892193,0,-0.143220172,-0.03240679
Ciclopirox,Ciclopirox/Urea/Camph/Men/Euc,Acella Pharmace,14710.2,1833.8,53.0,32.0,8.0217035664,277.5509434,459.69375,0.0,11124.4,2006.8,58.0,33.0,5.5433526012,191.8,337.1030303,0.0,,,,,,,,,,,,,,,,,9282.42,934.2,27,23.0,9.9362235067,343.79333333,403.58347826,1,,0.0549665406
Cidofovir,Cidofovir,Mylan Instituti,41725.99,731.1,23.0,12.0,57.072890166,1814.1734783,3477.1658333,1.0,13756.44,372.3,14.0,,36.94987913,982.60285714,,1.0,15516.87,367.0,11.0,,42.280299728,1410.6245455,,1.0,16266.87,265.1,12.0,,61.361259902,1355.5725,,1.0,14143.0,215.5,16,,65.628770302,883.9375,,1,0.0695473073,0.0355381429
Cidofovir,Cidofovir,Avet Pharmaceut,134097.92,2400.5,84.0,34.0,55.862495313,1596.4038095,3944.0564706,0.0,194215.74,3519.56,103.0,38.0,55.181823864,1885.5897087,5110.9405263,0.0,190217.69,3110.836,147.0,42.0,61.146807482,1293.9978912,4528.992619,0.0,105653.42,5575.615,127.0,34.0,18.949195739,831.91669291,3107.4535294,0.0,100934.45,2056.85,121,30.0,49.072343632,834.16900826,3364.4816667,0,1.589679494,-0.031880167
Cilostazol,Cilostazol,West-Ward/Hikma,1362856.7,5457615.25,69479.0,17408.0,0.2497165222,19.615375869,78.289102711,0.0,1119449.79,4451076.0,56388.0,14119.0,0.2515009382,19.852624495,79.28676181,0.0,876710.82,3496786.5,37252.0,11051.0,0.2507190016,23.534597337,79.333166229,0.0,816110.57,3428394.0,31315.0,10236.0,0.2380445684,26.061330672,79.729442165,0.0,275915.35,1203019.0,11021,5862.0,0.2293524458,25.035418746,47.068466394,0,-0.036514686,-0.02104208
Cilostazol,Cilostazol,Teva USA,13893700.42,57555320.173,598004.0,150058.0,0.2409957714,23.233457335,92.588868438,0.0,15513563.16,62971510.2,626515.0,159897.0,0.2458367775,24.761678747,97.022227809,0.0,15181885.04,65332019.0,641518.0,164295.0,0.2321030838,23.665563616,92.406251194,0.0,15313561.16,65015764.0,609590.0,158676.0,0.2353110823,25.121083285,96.508363962,0.0,15108092.47,64363400.0,583556,158737.0,0.2342851093,25.889704621,95.176880437,0,-0.004360071,-0.007035285
Cilostazol,Cilostazol,Slate Run Pharm,,,,,,,,,1136935.96,4687907.5,63578.0,19028.0,0.2422459214,17.882537356,59.750681102,0.0,2698205.67,8717538.0,98928.0,27427.0,0.3085680233,27.274438683,98.377717942,0.0,254629.44,991344.0,13665.0,5448.0,0.2567863868,18.633694841,46.73814978,0.0,206908.96,786185.0,8925,4552.0,0.2621533254,23.183076751,45.454516696,0,0.0209004018,0.0266749501
Cilostazol,Cilostazol,Sandoz,2210279.14,8542887.5,126181.0,29349.0,0.2585793292,17.516735008,75.310202733,0.0,893228.46,3584920.0,52019.0,18983.0,0.2491607029,17.171196294,47.05412527,0.0,274039.68,1148730.0,16574.0,4730.0,0.2383167189,16.534311572,57.9365074,0.0,174206.11,710401.0,9794.0,2593.0,0.2449144959,17.787023688,67.183227921,0.0,96635.74,368426.0,4901,1485.0,0.261529752,19.717555601,65.074572391,0,0.0678410482,0.0028404068
Cilostazol,Cilostazol,Roxane/West-War,2867137.67,10193282.5,119515.0,29820.0,0.2812771715,23.989772581,96.148144534,0.0,2138106.39,8171041.5,98629.0,24334.0,0.2616687714,21.678273023,87.864978631,0.0,1571354.35,5948332.5,61130.0,17387.0,0.2641672015,25.705125961,90.375242998,0.0,1581006.13,6296898.0,55816.0,19531.0,0.2510769795,28.325321234,80.948549997,0.0,441779.81,1654440.5,14586,8189.0,0.2670267139,30.287934321,53.947955794,0,0.0635252758,-0.012913855
Cilostazol,Cilostazol,Apotex Corp,753414.03,3050502.5,44180.0,12365.0,0.2467604437,17.053282707,60.931179135,0.0,520413.54,2037492.0,29375.0,8167.0,0.2551466783,17.716205617,63.721506061,0.0,713467.8,2195494.0,27994.0,12083.0,0.3232101235,25.48645424,59.047239924,0.0,4686773.5,11341188.0,120548.0,37971.0,0.4098841541,38.878898862,123.43034158,0.0,6531480.71,18128652.5,179884,54257.0,0.3567832156,36.309403338,120.38042483,0,-0.129551089,0.0965595416
Ciloxan,Ciprofloxacin HCl,Novartis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445517.02,6986.5,1796,1330.0,63.768270235,248.06070156,334.97520301,0,,
Ciloxan,Ciprofloxacin HCl,Alcon/Novartis,1888232.88,31994.0,8548.0,5521.0,59.12225326,220.89762284,342.00921572,0.0,2060665.08,35972.5,9235.0,6083.0,58.827014838,223.13644613,338.75802729,0.0,1915511.75,31861.0,8211.0,5360.0,60.942615372,233.2860492,357.37159515,0.0,1517520.48,24132.5,6283.0,3859.0,63.109376059,241.52800891,393.24189686,0.0,870726.88,13759.0,3590,2290.0,63.457346689,242.54230641,380.2300786,0,0.0055137707,0.0178475437
Cimduo,Lamivudine/Tenofovir Disop Fum,Mylan Specialty,,,,,,,,,,,,,,,,,195324.12,5610.0,118.0,32.0,34.81713369,1655.2891525,6103.87875,0.0,337878.92,9660.0,213.0,38.0,34.977113872,1586.2860094,8891.5505263,0.0,286952.71,8160.0,199,33.0,35.165773284,1441.9734171,8695.5366667,0,0.0053937959,0.0049942532
Cimetidine,Cimetidine,Teva USA,2650557.95,3923326.5,47639.0,15600.0,0.6678816951,55.638404459,169.9075609,0.0,778637.43,1354397.0,18676.0,8724.0,0.585510562,41.691873528,89.252341816,0.0,838756.02,1266163.0,15009.0,7852.0,0.6568481714,55.883537877,106.82068518,0.0,4204044.52,5262290.0,68852.0,25217.0,0.8022844418,61.059148899,166.71469723,0.0,3946133.81,5173669.5,62621,20057.0,0.7598735055,63.01614171,196.7459645,0,-0.052862718,0.0327862335
Cimetidine,Cimetidine,Mylan,2593249.25,3579231.0,45093.0,15164.0,0.7352445027,57.508909365,171.01353535,0.0,3256685.83,4236032.5,49560.0,16906.0,0.8083427044,65.711982042,192.63491246,0.0,1051020.82,1484663.0,21251.0,11448.0,0.7514541081,49.457475883,91.808247729,0.0,7052186.65,9196007.0,120187.0,43340.0,0.7882525643,58.676784095,162.71773535,0.0,6004754.71,7917627.5,98056,30176.0,0.7759671361,61.238014094,198.99107602,0,-0.01558565,0.013567988
Cimetidine,Cimetidine HCl,Pharm Assoc Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35159.89,147279.0,346,137.0,0.2387298257,101.61817919,256.64153285,0,,
Cimetidine,Cimetidine HCl,Hi-Tech/Akorn C,25865.54,232113.0,725.0,274.0,0.11143512,35.676606897,94.399781022,0.0,31496.04,223105.0,689.0,280.0,0.1411713767,45.712685051,112.48585714,0.0,70259.4,442213.4,1329.0,489.0,0.1588812098,52.866365688,143.6797546,0.0,93810.24,595908.5,1715.0,529.0,0.1574238998,54.699848397,177.33504726,0.0,51676.29,276945.5,694,227.0,0.1865937161,74.461512968,227.64885463,0,0.1852947127,0.1375453834
Cimzia,Certolizumab PEGol,UCB Pharma,164455857.92,43062.5,34498.0,5333.0,3819.1129079,4767.1128158,30837.400698,0.0,164604113.84,40071.048,32056.0,4936.0,4107.9797859,5134.8924956,33347.672982,0.0,184678937.33,41894.5,32145.0,4983.0,4408.5971173,5745.1839269,37061.797578,0.0,202830762.45,43007.0,32589.0,4835.0,4716.6174467,6223.902619,41950.519638,0.0,221650521.5,44673.0,34541,5160.0,4962.0932086,6417.0267653,42955.527422,0,0.0520448743,0.0676418889
Cinacalcet HCl,Cinacalcet HCl,Sun Pharma Glob,,,,,,,,,,,,,,,,,4548087.88,174800.5,5098.0,2510.0,25.705064472,892.13179286,1811.9872032,0.0,20910482.71,864335.517,24222.0,6610.0,23.917615705,863.28472917,3163.4618321,0.0,4089025.99,238017.2,5979,2541.0,17.442572606,683.89797458,1609.2192011,0,-0.270722767,-0.176249064
Cinacalcet HCl,Cinacalcet HCl,Strides Pharma,,,,,,,,,,,,,,,,,3003970.42,125296.0,3587.0,1648.0,23.934319683,837.4603903,1822.797585,0.0,10600581.09,485051.857,13906.0,4096.0,21.734247324,762.30268158,2588.0324927,0.0,9801582.59,765633.0,16186,5044.0,12.960165715,605.55928518,1943.2162153,0,-0.403698434,-0.264140784
Cinacalcet HCl,Cinacalcet HCl,Slate Run Pharm,,,,,,,,,,,,,,,,,39132949.73,1462290.5,39886.0,12694.0,26.672886827,981.11993506,3082.7910611,0.0,34674096.27,1494795.0,38644.0,10437.0,23.32336448,897.26985483,3322.2282524,0.0,26087131.08,1654187.48,36726,9461.0,16.411839429,710.31778794,2757.333377,0,-0.296334822,-0.215589103
Cinacalcet HCl,Cinacalcet HCl,Northstar Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,617579.71,32088.0,755.0,704.0,19.193231264,817.98637086,877.24390625,0.0,7200547.71,502457.0,11729,3567.0,14.855006222,613.90977151,2018.6564929,0,-0.226028905,-0.226028905
Cinacalcet HCl,Cinacalcet HCl,Mylan,,,,,,,,,,,,,,,,,1369789.49,54281.0,1740.0,816.0,24.628118038,787.23533908,1678.6635907,0.0,832448.18,34584.0,1034.0,384.0,24.147484914,805.07560928,2167.8338021,0.0,178619.22,9499.0,277,100.0,19.19543222,644.83472924,1786.1922,1,-0.205075299,-0.117157291
Cinacalcet HCl,Cinacalcet HCl,Major Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41408.29,2714.0,73,31.0,15.25729182,567.23684932,1335.7512903,0,,
Cinacalcet HCl,Cinacalcet HCl,Exelan Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,23135.27,1729.0,50.0,21.0,13.50840822,462.7054,1101.6795238,0.0,59057.67,5712.0,152,39.0,10.28573149,388.53730263,1514.2992308,0,-0.238568207,-0.238568207
Cinacalcet HCl,Cinacalcet HCl,Dr.Reddy'S Lab,,,,,,,,,,,,,,,,,,,,,,,,,115468.79,7270.0,191.0,142.0,16.047731061,604.54863874,813.16049296,0.0,9602297.56,795792.75,16107,6180.0,12.45756137,596.15679891,1553.7698317,0,-0.223718211,-0.223718211
Cinacalcet HCl,Cinacalcet HCl,"Cipla USA, Inc.",,,,,,,,,,,,,,,,,36464731.7,1424696.0,38366.0,12822.0,25.440585676,950.44392691,2843.919178,0.0,66632188.06,2975931.75,79717.0,18107.0,22.260342161,835.85920268,3679.9131861,0.0,22629129.41,1459959.876,33428,9564.0,16.013214178,676.95134049,2366.0737568,0,-0.280639351,-0.206630129
Cinacalcet HCl,Cinacalcet HCl,Camber Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5805137.99,401848.0,8939,2962.0,14.758832309,649.4169359,1959.8710297,0,,
Cinacalcet HCl,Cinacalcet HCl,Avkare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15751.24,780.0,15,,17.473222222,1050.0826667,,1,,
Cinacalcet HCl,Cinacalcet HCl,Aurobindo Pharm,,,,,,,,,,,,,,,,,7999552.01,322441.0,8174.0,3548.0,24.543916213,978.65818571,2254.6651663,0.0,25451545.82,1432148.0,35710.0,8375.0,17.771903557,712.72881042,3038.9905457,0.0,18550039.77,1277067.5,24942,6650.0,15.447766168,743.72703753,2789.4796647,0,-0.13077594,-0.206657147
Cinacalcet HCl,Cinacalcet HCl,Ascend Laborato,,,,,,,,,,,,,,,,,222395.89,8971.0,216.0,152.0,24.625812363,1029.6106019,1463.1308553,0.0,17309169.94,943882.5,23634.0,7361.0,18.258594071,732.38427435,2351.4699008,0.0,13668415.23,1303919.0,27227,7633.0,10.640170826,502.01694017,1790.7002791,0,-0.417251362,-0.342676715
Cinacalcet HCl,Cinacalcet HCl,Aci Healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755255.42,248783.0,4421,1408.0,16.443472184,849.41312373,2667.0848153,0,,
Cinacalcet HCl,Cinacalcet HCl,Accord Healthca,,,,,,,,,,,,,,,,,,,,,,,,,6042029.66,308196.0,8909.0,3798.0,19.077130717,678.193923,1590.8450922,0.0,16933909.2,1382912.5,33599,8232.0,12.331554436,504.00039287,2057.0832362,0,-0.353594908,-0.353594908
Cinacalcet HCl,Cinacalcet HCl,AHP,,,,,,,,,,,,,,,,,,,,,,,,,16841.35,901.0,32.0,13.0,18.691842397,526.2921875,1295.4884615,0.0,6221.37,330.0,11,,18.852636364,565.57909091,,1,0.0086023605,0.0086023605
Cinqair,Reslizumab,Teva Specialty,373485.9,4310.0,152.0,39.0,86.655661253,2457.1440789,9576.5615385,0.0,831763.62,9211.0,308.0,51.0,90.3011204,2700.5312338,16309.090588,0.0,954632.44,9990.1,321.0,50.0,95.557846268,2973.9328349,19092.6488,0.0,889073.14,9223.1,288.0,38.0,96.396346131,3087.0595139,23396.661579,0.0,1039209.75,10217.0,306,38.0,101.71378585,3396.1102941,27347.625,0,0.0551622539,0.0408681503
Cinryze,C1 Esterase Inhibitor,Viropharma Biol,136468345.87,47361.0,2954.0,257.0,2881.44984,46197.815122,531005.23685,0.0,97049540.67,33118.0,1498.0,199.0,2930.4167121,64786.075214,487686.13402,0.0,65195574.07,22123.0,958.0,115.0,2946.9590051,68053.835146,566918.03539,0.0,55378406.72,18771.0,778.0,89.0,2950.210789,71180.471362,622229.28899,0.0,47239734.56,15510.0,599,67.0,3045.759804,78864.331486,705070.66507,0,0.0323871824,0.0139607565
Cinvanti,Aprepitant,Heron Therapeut,,,,,,,,,39593.57,2306.0,98.0,33.0,17.169804857,404.01602041,1199.8051515,0.0,70302.38,3636.0,163.0,51.0,19.335088009,431.30294479,1378.4780392,0.0,54703.78,2592.0,101.0,38.0,21.104853395,541.62158416,1439.5731579,0.0,271607.62,11376.0,152,45.0,23.875494023,1786.8922368,6035.7248889,0,0.1312797855,0.1161665482
Cipro,Ciprofloxacin,"Bayer,Pharm Div",392311.86,282274.0,2308.0,1872.0,1.4033201936,169.97914211,209.56830128,0.0,380614.76,269869.0,2218.0,1836.0,1.4216319013,171.60268711,207.30651416,0.0,375772.6,254818.0,2059.0,1635.0,1.4833286158,182.50247693,229.83033639,0.0,394551.03,266875.0,2197.0,1772.0,1.4895108313,179.58626764,222.65859481,0.0,415819.54,281784.0,2268,1789.0,1.4857051212,183.34194885,232.43126887,0,-0.002555007,0.0143643125
Cipro,Ciprofloxacin HCl,"Bayer,Pharm Div",126652.58,22895.0,1042.0,625.0,5.5251248556,121.54758157,202.644128,0.0,100234.82,17871.0,886.0,571.0,5.6181262702,113.13185102,175.54259194,0.0,72024.61,12818.0,578.0,343.0,5.6352433387,124.6100519,209.98428571,0.0,69770.73,12354.0,558.0,331.0,5.5947114155,125.03715054,210.78770393,0.0,55410.91,10088.0,461,306.0,5.4320642488,120.19720174,181.08140523,0,-0.029071592,-0.004237653
Cipro HC,Ciprofloxacin/Hydrocortisone,Alcon/Novartis,3406300.95,120184.5,11777.0,10467.0,28.342265018,289.23333192,325.43240183,0.0,3557615.76,115394.0,11266.0,10000.0,30.8301624,315.78339783,355.761576,0.0,3402478.4,104587.93,10321.0,9207.0,32.532228145,329.66557504,369.55342674,0.0,3124902.99,96496.5,9505.0,8483.0,32.383588938,328.76412309,368.37239066,0.0,2973141.02,91011.7,8953,7964.0,32.66767921,332.08321456,373.32257911,0,0.0087726618,0.0361459455
Ciprodex,Ciprofloxacin HCl/Dexameth,Novartis,,,,,,,,,,,,,,,,,,,,,,,,,12386.42,360.0,43.0,43.0,34.406722222,288.05627907,288.05627907,0.0,4330478.12,128538.5,16874,13203.0,33.690124904,256.6361337,327.99198061,0,-0.020827247,-0.020827247
Ciprodex,Ciprofloxacin HCl/Dexameth,Alcon/Novartis,46032481.37,1701152.437,222946.0,169006.0,27.059586413,206.47368138,272.37187656,0.0,52498900.99,1757645.412,230447.0,174278.0,29.868880624,227.81334098,301.23653582,0.0,57804343.21,1795368.5,235576.0,179771.0,32.196367047,245.37449999,321.54431588,0.0,43239933.26,1274792.188,167003.0,128013.0,33.919201629,258.91710484,337.77767305,0.0,2227967.83,65303.0,8552,7288.0,34.117388635,260.52009238,305.70359907,0,0.0058429148,0.0596529635
Ciprofloxacin HCl*,Ciprofloxacin HCl,Yiling Pharmace,,,,,,,,,,,,,,,,,167513.8,371579.0,23567.0,20877.0,0.4512510537,7.1079814996,8.0238444221,0.0,344707.06,976458.0,61519.0,51148.0,0.354422211,5.6032617565,6.7394044733,0.0,94478.13,250003.0,15672,13630.0,0.3791320598,6.0284666922,6.9316309611,0,0.0697186804,-0.083386729
Ciprofloxacin HCl*,Ciprofloxacin HCl,West-Ward/Hikma,6641439.73,14339821.572,923987.0,701779.0,0.4606025733,7.1878064626,9.4637196753,0.0,5060978.68,10763297.992,703110.0,550518.0,0.4684503835,7.197989902,9.1931211695,0.0,4744640.36,10079106.227,664407.0,512823.0,0.4688330679,7.1411655205,9.2520038298,0.0,3978277.82,9466593.411,617431.0,490799.0,0.4202655188,6.4432751514,8.1057170451,0.0,13726450.18,35357448.313,2255925,1753559.0,0.3887065124,6.0846216874,7.8277663769,0,-0.075093019,-0.041540284
Ciprofloxacin HCl*,Ciprofloxacin HCl,Sandoz,2019284.52,951677.021,161480.0,125450.0,2.1218170403,12.504858311,16.096329374,0.0,2810428.61,1277550.304,201365.0,163220.0,2.1998574938,13.956887294,17.218653413,0.0,1464925.1,578716.179,97801.0,82194.0,2.531336004,14.978631098,17.822774168,0.0,303862.49,117096.0,21623.0,17859.0,2.5949860798,14.0527443,17.014529929,0.0,933251.83,362543.5,65853,52850.0,2.5741789054,14.17174358,17.658501987,0,-0.008018222,0.0495006177
Ciprofloxacin HCl*,Ciprofloxacin HCl,Rising Pharm*,8954808.82,15867791.56,1167323.0,897823.0,0.7858265274,7.6712347996,9.973913366,0.0,3922269.57,8581910.731,560141.0,441331.0,0.5281744341,7.0022897271,8.8873647444,0.0,2720755.07,5818008.202,368120.0,292903.0,0.480245207,7.3909460774,9.2889286556,0.0,2246987.02,5694348.366,357650.0,288812.0,0.4039941517,6.2826423039,7.7801026966,0.0,1213883.98,3424219.053,217706,191094.0,0.3624940079,5.5757947875,6.3522872513,0,-0.102724615,-0.17587415
Ciprofloxacin HCl*,Ciprofloxacin HCl,Pd-Rx Pharm,,,,,,,,,524.3,336.0,24.0,19.0,1.5604166667,21.845833333,27.594736842,1.0,391.17,620.0,50.0,39.0,0.6309193548,7.8234,10.03,0.0,249.26,433.0,36.0,28.0,0.5756581986,6.9238888889,8.9021428571,0.0,3559.96,15257.0,955,889.0,0.2333328964,3.7277068063,4.0044544432,0,-0.59466764,-0.469223364
Ciprofloxacin HCl*,Ciprofloxacin HCl,Northstar Rx Ll,3283559.19,7904453.524,494775.0,373560.0,0.4152245059,6.6364694861,8.7899110986,0.0,3098901.67,7557477.45,474964.0,367831.0,0.4104145875,6.5244980041,8.4247974477,0.0,3011328.3,7124072.262,450982.0,348084.0,0.423122183,6.677269381,8.6511540318,0.0,3007200.54,8694070.333,545187.0,417303.0,0.3465162223,5.5159065422,7.2062758715,0.0,788578.78,2126978.0,139360,119186.0,0.371619051,5.6585733352,6.6163708825,0,0.0724434444,-0.027356367
Ciprofloxacin HCl*,Ciprofloxacin HCl,Mylan,74076.24,162319.5,10060.0,8575.0,0.456360696,7.36344334,8.6386285714,0.0,19363.55,44102.0,2775.0,2380.0,0.4390628543,6.9778558559,8.1359453782,0.0,11040.48,23997.0,1555.0,1331.0,0.4600775097,7.0999871383,8.2948760331,0.0,5127.78,14744.0,944.0,793.0,0.3477875746,5.431970339,6.4663051702,0.0,3163.72,8035.0,510,459.0,0.3937423771,6.203372549,6.8926361656,0,0.1321346875,-0.03622428
Ciprofloxacin HCl*,Ciprofloxacin HCl,Proficient Rx L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.62,4970.0,306,287.0,0.2232635815,3.6262091503,3.866271777,0,,
Ciprofloxacin HCl*,Ciprofloxacin HCl,Method Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,574.65,1526.0,93.0,92.0,0.3859256284,6.1790322581,6.2461956522,0.0,2038957.41,6271761.262,394702,336116.0,0.3253179156,5.1658147412,6.0662313308,0,-0.157045058,-0.157045058
